frame_idx,time_s,time_of_day,count,density,cx_std,cy_std,avg_box_area,risk
300,10.01,12.14,13,1.1,199.662760381899,72.88572670170426,0.03773299812115943,Busy
330,11.011000000000001,12.56,16,1.3,188.1042187619436,80.98932764191723,0.04203269951314023,Busy
360,12.012,12.97,18,1.5,204.57843126575412,77.77245112504755,0.04339431398833094,Busy
390,13.013,13.39,18,1.5,198.08078378912577,72.30808298036375,0.04051999982936924,Busy
420,14.014000000000001,13.8,17,1.4,214.62448030855245,79.46098785691495,0.042321057871597186,Busy
450,15.015,14.21,20,1.7,211.16272396661262,67.30369184558721,0.04574807401401761,Busy
480,16.016000000000002,14.63,17,1.4,209.41391140622792,76.57785384136434,0.039285362436281404,Busy
510,17.017,15.04,13,1.1,204.37544634461955,69.8694862878953,0.047400090273707104,Busy
540,18.018,15.46,13,1.1,179.29952721784917,66.67637617018367,0.04207653865772776,Busy
570,19.019000000000002,15.87,14,1.2,183.6218721293791,71.38381171307638,0.038661406820211915,Busy
600,20.02,16.29,19,1.6,210.28210484117415,71.3419325241467,0.04281052226153348,Busy
630,21.021,16.7,16,1.3,197.42157504399134,76.17804990593085,0.04268053410798218,Busy
660,22.022000000000002,17.11,18,1.5,207.69438639289666,71.56755609533221,0.03904851478316517,Busy
690,23.023,17.53,15,1.2,215.26487238984888,80.88148712926657,0.041269329539403946,Busy
720,24.024,17.94,19,1.6,222.00800444384663,89.70941596252979,0.037514714801387856,Busy
750,25.025000000000002,18.36,15,1.2,206.93545711775508,82.62231916968774,0.04124879919959714,Busy
780,26.026,18.77,12,1.0,218.27760035297027,101.355275097514,0.04586398251752094,Busy
810,27.027,19.19,15,1.2,197.91868343833335,91.61516142860539,0.04771152252657845,Busy
840,28.028000000000002,19.6,13,1.1,205.11672014772492,81.89487689652093,0.038385750767538494,Busy
